,index,close
1255,2004-12-31,26.72
1256,2005-01-03,26.74
1257,2005-01-04,26.84
1258,2005-01-05,26.78
1259,2005-01-06,26.75
1260,2005-01-07,26.67
1261,2005-01-10,26.8
1262,2005-01-11,26.73
1263,2005-01-12,26.78
1264,2005-01-13,26.27
1265,2005-01-14,26.12
1266,2005-01-18,26.32
1267,2005-01-19,25.98
1268,2005-01-20,25.86
1269,2005-01-21,25.65
1270,2005-01-24,25.67
1271,2005-01-25,26.02
1272,2005-01-26,26.01
1273,2005-01-27,26.11
1274,2005-01-28,26.18
1275,2005-01-31,26.28
1276,2005-02-01,26.39
1277,2005-02-02,26.46
1278,2005-02-03,26.18
1279,2005-02-04,26.32
1280,2005-02-07,26.16
1281,2005-02-08,26.24
1282,2005-02-09,26.07
1283,2005-02-10,26.06
1284,2005-02-11,25.97
1285,2005-02-14,26.01
1286,2005-02-15,25.93
1287,2005-02-16,25.79
1288,2005-02-17,25.65
1289,2005-02-18,25.48
1290,2005-02-22,25.23
1291,2005-02-23,25.2
1292,2005-02-24,25.37
1293,2005-02-25,25.25
1294,2005-02-28,25.16
1295,2005-03-01,25.28
1296,2005-03-02,25.26
1297,2005-03-03,25.17
1298,2005-03-04,25.17
1299,2005-03-07,25.47
1300,2005-03-08,25.4
1301,2005-03-09,25.31
1302,2005-03-10,25.43
1303,2005-03-11,25.09
1304,2005-03-14,25.11
1305,2005-03-15,24.91
1306,2005-03-16,24.63
1307,2005-03-17,24.54
1308,2005-03-18,24.31
1309,2005-03-21,24.2
1310,2005-03-22,23.99
1311,2005-03-23,24.18
1312,2005-03-24,24.28
1313,2005-03-28,24.2
1314,2005-03-29,23.92
1315,2005-03-30,24.16
1316,2005-03-31,24.17
1317,2005-04-01,24.12
1318,2005-04-04,24.23
1319,2005-04-05,24.47
1320,2005-04-06,24.67
1321,2005-04-07,25.1
1322,2005-04-08,24.94
1323,2005-04-11,24.97
1324,2005-04-12,25.32
1325,2005-04-13,25.04
1326,2005-04-14,24.84
1327,2005-04-15,24.46
1328,2005-04-18,24.65
1329,2005-04-19,24.63
1330,2005-04-20,24.32
1331,2005-04-21,25.24
1332,2005-04-22,24.98
1333,2005-04-25,24.99
1334,2005-04-26,24.76
1335,2005-04-27,24.99
1336,2005-04-28,24.45
1337,2005-04-29,25.3
1338,2005-05-02,25.23
1339,2005-05-03,25.36
1340,2005-05-04,25.21
1341,2005-05-05,25.23
1342,2005-05-06,25.22
1343,2005-05-09,25.11
1344,2005-05-10,24.9
1345,2005-05-11,24.91
1346,2005-05-12,25.0
1347,2005-05-13,25.3
1348,2005-05-16,25.49
1349,2005-05-17,25.46
1350,2005-05-18,25.7
1351,2005-05-19,25.92
1352,2005-05-20,25.74
1353,2005-05-23,25.85
1354,2005-05-24,25.75
1355,2005-05-25,25.71
1356,2005-05-26,25.9
1357,2005-05-27,26.07
1358,2005-05-31,25.8
1359,2005-06-01,25.81
1360,2005-06-02,25.79
1361,2005-06-03,25.43
1362,2005-06-06,25.37
1363,2005-06-07,25.51
1364,2005-06-08,25.4
1365,2005-06-09,25.51
1366,2005-06-10,25.43
1367,2005-06-13,25.31
1368,2005-06-14,25.36
1369,2005-06-15,25.26
1370,2005-06-16,25.04
1371,2005-06-17,25.04
1372,2005-06-20,25.11
1373,2005-06-21,25.15
1374,2005-06-22,25.07
1375,2005-06-23,25.31
1376,2005-06-24,25.04
1377,2005-06-27,25.05
1378,2005-06-28,25.07
1379,2005-06-29,25.09
1380,2005-06-30,24.84
1381,2005-07-01,24.71
1382,2005-07-05,24.98
1383,2005-07-06,24.7
1384,2005-07-07,24.65
1385,2005-07-08,25.09
1386,2005-07-11,25.29
1387,2005-07-12,25.61
1388,2005-07-13,25.66
1389,2005-07-14,25.97
1390,2005-07-15,25.79
1391,2005-07-18,25.55
1392,2005-07-19,26.16
1393,2005-07-20,26.19
1394,2005-07-21,26.44
1395,2005-07-22,25.68
1396,2005-07-25,25.69
1397,2005-07-26,25.54
1398,2005-07-27,25.72
1399,2005-07-28,25.75
1400,2005-07-29,25.61
1401,2005-08-01,25.92
1402,2005-08-02,26.81
1403,2005-08-03,27.25
1404,2005-08-04,27.32
1405,2005-08-05,27.76
1406,2005-08-08,27.13
1407,2005-08-09,27.35
1408,2005-08-10,26.95
1409,2005-08-11,27.27
1410,2005-08-12,27.05
1411,2005-08-15,27.13
1412,2005-08-16,26.74
1413,2005-08-17,26.95
1414,2005-08-18,26.82
1415,2005-08-19,26.72
1416,2005-08-22,26.91
1417,2005-08-23,26.87
1418,2005-08-24,26.81
1419,2005-08-25,27.03
1420,2005-08-26,26.97
1421,2005-08-29,27.15
1422,2005-08-30,27.18
1423,2005-08-31,27.38
1424,2005-09-01,27.2
1425,2005-09-02,27.02
1426,2005-09-06,27.0
1427,2005-09-07,26.85
1428,2005-09-08,26.61
1429,2005-09-09,26.58
1430,2005-09-12,26.61
1431,2005-09-13,26.48
1432,2005-09-14,26.31
1433,2005-09-15,26.27
1434,2005-09-16,26.07
1435,2005-09-19,26.0
1436,2005-09-20,25.84
1437,2005-09-21,25.49
1438,2005-09-22,25.34
1439,2005-09-23,25.27
1440,2005-09-26,25.27
1441,2005-09-27,25.34
1442,2005-09-28,25.67
1443,2005-09-29,25.94
1444,2005-09-30,25.73
1445,2005-10-03,25.5
1446,2005-10-04,24.98
1447,2005-10-05,24.67
1448,2005-10-06,24.73
1449,2005-10-07,24.59
1450,2005-10-10,24.46
1451,2005-10-11,24.41
1452,2005-10-12,24.3
1453,2005-10-13,24.59
1454,2005-10-14,24.67
1455,2005-10-17,24.53
1456,2005-10-18,24.57
1457,2005-10-19,25.09
1458,2005-10-20,24.79
1459,2005-10-21,24.78
1460,2005-10-24,25.1
1461,2005-10-25,25.03
1462,2005-10-26,25.1101
1463,2005-10-27,24.85
1464,2005-10-28,25.53
1465,2005-10-31,25.7
1466,2005-11-01,25.96
1467,2005-11-02,26.46
1468,2005-11-03,26.44
1469,2005-11-04,26.66
1470,2005-11-07,27.01
1471,2005-11-08,27.0495
1472,2005-11-09,26.96
1473,2005-11-10,27.09
1474,2005-11-11,27.28
1475,2005-11-14,27.35
1476,2005-11-15,27.5
1477,2005-11-16,27.74
1478,2005-11-17,27.97
1479,2005-11-18,28.07
1480,2005-11-21,28.16
1481,2005-11-22,27.91
1482,2005-11-23,27.92
1483,2005-11-25,27.76
1484,2005-11-28,27.75
1485,2005-11-29,27.68
1486,2005-11-30,27.68
1487,2005-12-01,27.89
1488,2005-12-02,28.01
1489,2005-12-05,27.85
1490,2005-12-06,27.69
1491,2005-12-07,27.75
1492,2005-12-08,27.69
1493,2005-12-09,27.71
1494,2005-12-12,27.45
1495,2005-12-13,27.1301
1496,2005-12-14,27.09
1497,2005-12-15,26.92
1498,2005-12-16,26.9
1499,2005-12-19,26.83
1500,2005-12-20,26.86
1501,2005-12-21,26.73
1502,2005-12-22,26.59
1503,2005-12-23,26.64
1504,2005-12-27,26.46
1505,2005-12-28,26.39
1506,2005-12-29,26.27
1507,2005-12-30,26.15
1508,2006-01-03,26.84
1509,2006-01-04,26.97
1510,2006-01-05,26.99
1511,2006-01-06,26.91
1512,2006-01-09,26.86
1513,2006-01-10,27.0
1514,2006-01-11,27.29
1515,2006-01-12,27.14
1516,2006-01-13,27.19
1517,2006-01-17,26.99
1518,2006-01-18,26.83
1519,2006-01-19,27.02
1520,2006-01-20,26.41
1521,2006-01-23,26.35
1522,2006-01-24,26.28
1523,2006-01-25,26.4
1524,2006-01-26,26.5
1525,2006-01-27,27.79
1526,2006-01-30,28.0
1527,2006-01-31,28.15
1528,2006-02-01,28.04
1529,2006-02-02,27.68
1530,2006-02-03,27.54
1531,2006-02-06,27.17
1532,2006-02-07,26.94
1533,2006-02-08,26.91
1534,2006-02-09,26.66
1535,2006-02-10,26.69
1536,2006-02-13,26.39
1537,2006-02-14,26.65
1538,2006-02-15,26.88
1539,2006-02-16,26.81
1540,2006-02-17,26.7
1541,2006-02-21,26.54
1542,2006-02-22,26.72
1543,2006-02-23,26.66
1544,2006-02-24,26.63
1545,2006-02-27,27.05
1546,2006-02-28,26.87
1547,2006-03-01,27.14
1548,2006-03-02,26.97
1549,2006-03-03,26.93
1550,2006-03-06,26.91
1551,2006-03-07,27.06
1552,2006-03-08,27.25
1553,2006-03-09,27.0
1554,2006-03-10,27.17
1555,2006-03-13,27.11
1556,2006-03-14,27.23
1557,2006-03-15,27.36
1558,2006-03-16,27.27
1559,2006-03-17,27.5
1560,2006-03-20,27.89
1561,2006-03-21,27.74
1562,2006-03-22,27.15
1563,2006-03-23,26.85
1564,2006-03-24,27.01
1565,2006-03-27,27.01
1566,2006-03-28,26.9
1567,2006-03-29,27.02
1568,2006-03-30,27.23
1569,2006-03-31,27.21
1570,2006-04-03,27.56
1571,2006-04-04,27.64
1572,2006-04-05,27.74
1573,2006-04-06,27.56
1574,2006-04-07,27.25
1575,2006-04-10,27.29
1576,2006-04-11,27.13
1577,2006-04-12,27.2
1578,2006-04-13,27.07
1579,2006-04-17,26.84
1580,2006-04-18,27.22
1581,2006-04-19,27.03
1582,2006-04-20,27.03
1583,2006-04-21,27.15
1584,2006-04-24,27.11
1585,2006-04-25,27.11
1586,2006-04-26,27.1
1587,2006-04-27,27.25
1588,2006-04-28,24.15
1589,2006-05-01,24.29
1590,2006-05-02,24.01
1591,2006-05-03,23.17
1592,2006-05-04,23.44
1593,2006-05-05,23.8
1594,2006-05-08,23.73
1595,2006-05-09,23.62
1596,2006-05-10,23.77
1597,2006-05-11,23.22
1598,2006-05-12,23.17
1599,2006-05-15,23.15
1600,2006-05-16,23.01
1601,2006-05-17,22.73
1602,2006-05-18,22.83
1603,2006-05-19,22.56
1604,2006-05-22,22.88
1605,2006-05-23,22.79
1606,2006-05-24,23.5
1607,2006-05-25,23.74
1608,2006-05-26,23.72
1609,2006-05-30,23.15
1610,2006-05-31,22.65
1611,2006-06-01,22.82
1612,2006-06-02,22.76
1613,2006-06-05,22.5
1614,2006-06-06,22.13
1615,2006-06-07,22.04
1616,2006-06-08,22.11
1617,2006-06-09,22.03
1618,2006-06-12,21.71
1619,2006-06-13,21.51
1620,2006-06-14,21.88
1621,2006-06-15,22.07
1622,2006-06-16,22.1
1623,2006-06-19,22.55
1624,2006-06-20,22.56
1625,2006-06-21,23.08
1626,2006-06-22,22.88
1627,2006-06-23,22.5
1628,2006-06-26,22.82
1629,2006-06-27,22.86
1630,2006-06-28,23.16
1631,2006-06-29,23.4702
1632,2006-06-30,23.3
1633,2006-07-03,23.7
1634,2006-07-05,23.35
1635,2006-07-06,23.48
1636,2006-07-07,23.3
1637,2006-07-10,23.5
1638,2006-07-11,23.1
1639,2006-07-12,22.64
1640,2006-07-13,22.26
1641,2006-07-14,22.29
1642,2006-07-17,22.48
1643,2006-07-18,22.74
1644,2006-07-19,23.4
1645,2006-07-20,22.85
1646,2006-07-21,23.87
1647,2006-07-24,24.0
1648,2006-07-25,24.22
1649,2006-07-26,24.37
1650,2006-07-27,23.87
1651,2006-07-28,24.25
1652,2006-07-31,24.06
1653,2006-08-01,23.99
1654,2006-08-02,24.3
1655,2006-08-03,24.21
1656,2006-08-04,24.29
1657,2006-08-07,24.22
1658,2006-08-08,24.34
1659,2006-08-09,24.44
1660,2006-08-10,24.46
1661,2006-08-11,24.43
1662,2006-08-14,24.53
1663,2006-08-15,24.62
1664,2006-08-16,24.7
1665,2006-08-17,24.7
1666,2006-08-18,25.79
1667,2006-08-21,26.12
1668,2006-08-22,25.62
1669,2006-08-23,25.67
1670,2006-08-24,25.74
1671,2006-08-25,25.85
1672,2006-08-28,25.95
1673,2006-08-29,25.84
1674,2006-08-30,25.8
1675,2006-08-31,25.7
1676,2006-09-01,25.84
1677,2006-09-05,25.61
1678,2006-09-06,25.61
1679,2006-09-07,25.43
1680,2006-09-08,25.6
1681,2006-09-11,25.91
1682,2006-09-12,25.93
1683,2006-09-13,25.98
1684,2006-09-14,26.33
1685,2006-09-15,26.85
1686,2006-09-18,26.79
1687,2006-09-19,26.86
1688,2006-09-20,27.18
1689,2006-09-21,26.9
1690,2006-09-22,26.66
1691,2006-09-25,26.95
1692,2006-09-26,27.2
1693,2006-09-27,27.44
1694,2006-09-28,27.4
1695,2006-09-29,27.35
1696,2006-10-02,27.36
1697,2006-10-03,27.37
1698,2006-10-04,27.94
1699,2006-10-05,27.92
1700,2006-10-06,27.87
1701,2006-10-09,27.72
1702,2006-10-10,27.69
1703,2006-10-11,27.54
1704,2006-10-12,28.22
1705,2006-10-13,28.37
1706,2006-10-16,28.45
1707,2006-10-17,28.44
1708,2006-10-18,28.52
1709,2006-10-19,28.29
1710,2006-10-20,28.43
1711,2006-10-23,28.45
1712,2006-10-24,28.28
1713,2006-10-25,28.31
1714,2006-10-26,28.35
1715,2006-10-27,28.34
1716,2006-10-30,28.53
1717,2006-10-31,28.71
1718,2006-11-01,28.81
1719,2006-11-02,28.77
1720,2006-11-03,28.73
1721,2006-11-06,28.84
1722,2006-11-07,28.95
1723,2006-11-08,28.98
1724,2006-11-09,29.26
1725,2006-11-10,29.24
1726,2006-11-13,29.35
1727,2006-11-14,29.2285
1728,2006-11-15,29.12
1729,2006-11-16,29.47
1730,2006-11-17,29.4
1731,2006-11-20,29.89
1732,2006-11-21,29.92
1733,2006-11-22,29.92
1734,2006-11-24,29.76
1735,2006-11-27,29.48
1736,2006-11-28,29.39
1737,2006-11-29,29.57
1738,2006-11-30,29.36
1739,2006-12-01,29.12
1740,2006-12-04,29.33
1741,2006-12-05,29.13
1742,2006-12-06,28.99
1743,2006-12-07,28.85
1744,2006-12-08,29.4
1745,2006-12-11,29.54
1746,2006-12-12,29.43
1747,2006-12-13,29.55
1748,2006-12-14,30.07
1749,2006-12-15,30.19
1750,2006-12-18,29.89
1751,2006-12-19,29.99
1752,2006-12-20,30.09
1753,2006-12-21,29.98
1754,2006-12-22,29.64
1755,2006-12-26,29.99
1756,2006-12-27,30.02
1757,2006-12-28,29.98
1758,2006-12-29,29.86
1759,2007-01-03,29.86
1760,2007-01-04,29.81
1761,2007-01-05,29.64
1762,2007-01-08,29.93
1763,2007-01-09,29.96
1764,2007-01-10,29.66
1765,2007-01-11,30.7
1766,2007-01-12,31.21
1767,2007-01-16,31.16
1768,2007-01-17,31.1
1769,2007-01-18,31.0
1770,2007-01-19,31.11
1771,2007-01-22,30.72
1772,2007-01-23,30.74
1773,2007-01-24,31.09
1774,2007-01-25,30.45
1775,2007-01-26,30.6
1776,2007-01-29,30.53
1777,2007-01-30,30.48
1778,2007-01-31,30.86
1779,2007-02-01,30.56
1780,2007-02-02,30.19
1781,2007-02-05,29.61
1782,2007-02-06,29.51
1783,2007-02-07,29.37
1784,2007-02-08,29.26
1785,2007-02-09,28.98
1786,2007-02-12,28.94
1787,2007-02-13,29.01
1788,2007-02-14,29.4
1789,2007-02-15,29.46
1790,2007-02-16,28.74
1791,2007-02-20,28.83
1792,2007-02-21,29.35
1793,2007-02-22,29.39
1794,2007-02-23,28.9
1795,2007-02-26,29.07
1796,2007-02-27,27.87
1797,2007-02-28,28.17
1798,2007-03-01,28.09
1799,2007-03-02,27.76
1800,2007-03-05,27.5499
1801,2007-03-06,27.83
1802,2007-03-07,27.61
1803,2007-03-08,27.32
1804,2007-03-09,27.28
1805,2007-03-12,27.44
1806,2007-03-13,26.72
1807,2007-03-14,27.4
1808,2007-03-15,27.28
1809,2007-03-16,27.33
1810,2007-03-19,27.83
1811,2007-03-20,27.84
1812,2007-03-21,28.52
1813,2007-03-22,28.27
1814,2007-03-23,28.02
1815,2007-03-26,28.22
1816,2007-03-27,27.72
1817,2007-03-28,27.64
1818,2007-03-29,27.75
1819,2007-03-30,27.87
1820,2007-04-02,27.74
1821,2007-04-03,27.87
1822,2007-04-04,28.5
1823,2007-04-05,28.55
1824,2007-04-09,28.57
1825,2007-04-10,28.4
1826,2007-04-11,28.11
1827,2007-04-12,28.54
1828,2007-04-13,28.61
1829,2007-04-16,28.73
1830,2007-04-17,28.85
1831,2007-04-18,28.6
1832,2007-04-19,28.69
1833,2007-04-20,29.02
1834,2007-04-23,28.78
1835,2007-04-24,28.79
1836,2007-04-25,28.99
1837,2007-04-26,29.1
1838,2007-04-27,30.12
1839,2007-04-30,29.94
1840,2007-05-01,30.1925
1841,2007-05-02,30.61
1842,2007-05-03,30.97
1843,2007-05-04,30.56
1844,2007-05-07,30.71
1845,2007-05-08,30.75
1846,2007-05-09,30.7799
1847,2007-05-10,30.58
1848,2007-05-11,30.89
1849,2007-05-14,30.97
1850,2007-05-15,30.9
1851,2007-05-16,31.07
1852,2007-05-17,30.98
1853,2007-05-18,30.83
1854,2007-05-21,31.05
1855,2007-05-22,30.69
1856,2007-05-23,30.58
1857,2007-05-24,30.17
1858,2007-05-25,30.48
1859,2007-05-29,30.79
1860,2007-05-30,31.11
1861,2007-05-31,30.6901
1862,2007-06-01,30.59
1863,2007-06-04,30.715
1864,2007-06-05,30.58
1865,2007-06-06,30.29
1866,2007-06-07,29.62
1867,2007-06-08,30.05
1868,2007-06-11,30.02
1869,2007-06-12,29.85
1870,2007-06-13,30.39
1871,2007-06-14,30.52
1872,2007-06-15,30.49
1873,2007-06-18,30.51
1874,2007-06-19,30.46
1875,2007-06-20,30.01
1876,2007-06-21,30.22
1877,2007-06-22,29.49
1878,2007-06-25,29.49
1879,2007-06-26,29.52
1880,2007-06-27,29.87
1881,2007-06-28,29.83
1882,2007-06-29,29.47
1883,2007-07-02,29.74
1884,2007-07-03,30.02
1885,2007-07-05,29.99
1886,2007-07-06,29.97
1887,2007-07-09,29.87
1888,2007-07-10,29.33
1889,2007-07-11,29.49
1890,2007-07-12,30.07
1891,2007-07-13,29.82
1892,2007-07-16,30.03
1893,2007-07-17,30.7799
1894,2007-07-18,30.92
1895,2007-07-19,31.51
1896,2007-07-20,31.16
1897,2007-07-23,31.19
1898,2007-07-24,30.8
1899,2007-07-25,30.71
1900,2007-07-26,29.98
1901,2007-07-27,29.3901
1902,2007-07-30,29.4
1903,2007-07-31,28.99
1904,2007-08-01,29.3
1905,2007-08-02,29.52
1906,2007-08-03,28.9601
1907,2007-08-06,29.54
1908,2007-08-07,29.55
1909,2007-08-08,30.0
1910,2007-08-09,29.3
1911,2007-08-10,28.71
1912,2007-08-13,28.63
1913,2007-08-14,28.27
1914,2007-08-15,28.1
1915,2007-08-16,27.81
1916,2007-08-17,28.25
1917,2007-08-20,28.26
1918,2007-08-21,28.07
1919,2007-08-22,28.22
1920,2007-08-23,28.3
1921,2007-08-24,28.81
1922,2007-08-27,28.49
1923,2007-08-28,27.93
1924,2007-08-29,28.59
1925,2007-08-30,28.45
1926,2007-08-31,28.73
1927,2007-09-04,28.81
1928,2007-09-05,28.48
1929,2007-09-06,28.91
1930,2007-09-07,28.44
1931,2007-09-10,28.48
1932,2007-09-11,28.93
1933,2007-09-12,28.93
1934,2007-09-13,29.16
1935,2007-09-14,29.04
1936,2007-09-17,28.725
1937,2007-09-18,28.93
1938,2007-09-19,28.67
1939,2007-09-20,28.4201
1940,2007-09-21,28.6499
1941,2007-09-24,29.08
1942,2007-09-25,29.5599
1943,2007-09-26,29.5
1944,2007-09-27,29.49
1945,2007-09-28,29.46
1946,2007-10-01,29.7701
1947,2007-10-02,29.7
1948,2007-10-03,29.4525
1949,2007-10-04,29.71
1950,2007-10-05,29.84
1951,2007-10-08,29.84
1952,2007-10-09,30.0999
1953,2007-10-10,30.23
1954,2007-10-11,29.91
1955,2007-10-12,30.17
1956,2007-10-15,30.04
1957,2007-10-16,30.32
1958,2007-10-17,31.08
1959,2007-10-18,31.16
1960,2007-10-19,30.17
1961,2007-10-22,30.51
1962,2007-10-23,30.9
1963,2007-10-24,31.25
1964,2007-10-25,31.99
1965,2007-10-26,35.03
1966,2007-10-29,34.57
1967,2007-10-30,35.57
1968,2007-10-31,36.81
1969,2007-11-01,37.06
1970,2007-11-02,37.06
1971,2007-11-05,36.73
1972,2007-11-06,36.41
1973,2007-11-07,35.52
1974,2007-11-08,34.74
1975,2007-11-09,33.73
1976,2007-11-12,33.38
1977,2007-11-13,34.46
1978,2007-11-14,33.93
1979,2007-11-15,33.76
1980,2007-11-16,34.09
1981,2007-11-19,33.96
1982,2007-11-20,34.58
1983,2007-11-21,34.23
1984,2007-11-23,34.11
1985,2007-11-26,32.97
1986,2007-11-27,33.06
1987,2007-11-28,33.7
1988,2007-11-29,33.59
1989,2007-11-30,33.6
1990,2007-12-03,32.92
1991,2007-12-04,32.77
1992,2007-12-05,34.15
1993,2007-12-06,34.55
1994,2007-12-07,34.53
1995,2007-12-10,34.76
1996,2007-12-11,34.1
1997,2007-12-12,34.47
1998,2007-12-13,35.22
1999,2007-12-14,35.31
2000,2007-12-17,34.39
2001,2007-12-18,34.74
2002,2007-12-19,34.79
2003,2007-12-20,35.52
2004,2007-12-21,36.06
2005,2007-12-24,36.58
2006,2007-12-26,36.61
2007,2007-12-27,35.97
2008,2007-12-28,36.12
2009,2007-12-31,35.6
2010,2008-01-02,35.22
2011,2008-01-03,35.37
2012,2008-01-04,34.38
2013,2008-01-07,34.61
2014,2008-01-08,33.45
2015,2008-01-09,34.44
2016,2008-01-10,34.33
2017,2008-01-11,33.91
2018,2008-01-14,34.39
2019,2008-01-15,34.0
2020,2008-01-16,33.23
2021,2008-01-17,33.11
2022,2008-01-18,33.01
2023,2008-01-22,31.99
2024,2008-01-23,31.93
2025,2008-01-24,33.25
2026,2008-01-25,32.94
2027,2008-01-28,32.72
2028,2008-01-29,32.6
2029,2008-01-30,32.2
2030,2008-01-31,32.6
2031,2008-02-01,30.4498
2032,2008-02-04,30.19
2033,2008-02-05,29.07
2034,2008-02-06,28.52
2035,2008-02-07,28.12
2036,2008-02-08,28.56
2037,2008-02-11,28.21
2038,2008-02-12,28.34
2039,2008-02-13,28.96
2040,2008-02-14,28.5
2041,2008-02-15,28.42
2042,2008-02-19,28.17
2043,2008-02-20,28.22
2044,2008-02-21,28.1
2045,2008-02-22,27.68
2046,2008-02-25,27.84
2047,2008-02-26,28.38
2048,2008-02-27,28.26
2049,2008-02-28,27.93
2050,2008-02-29,27.1999
2051,2008-03-03,26.99
2052,2008-03-04,27.59
2053,2008-03-05,28.1199
2054,2008-03-06,27.57
2055,2008-03-07,27.87
2056,2008-03-10,28.05
2057,2008-03-11,29.28
2058,2008-03-12,28.63
2059,2008-03-13,28.62
2060,2008-03-14,27.96
2061,2008-03-17,28.3
2062,2008-03-18,29.42
2063,2008-03-19,28.62
2064,2008-03-20,29.18
2065,2008-03-24,29.17
2066,2008-03-25,29.14
2067,2008-03-26,28.56
2068,2008-03-27,28.05
2069,2008-03-28,27.91
2070,2008-03-31,28.38
2071,2008-04-01,29.4999
2072,2008-04-02,29.16
2073,2008-04-03,29.0
2074,2008-04-04,29.16
2075,2008-04-07,29.16
2076,2008-04-08,28.75
2077,2008-04-09,28.89
2078,2008-04-10,29.11
2079,2008-04-11,28.28
2080,2008-04-14,28.06
2081,2008-04-15,28.25
2082,2008-04-16,28.95
2083,2008-04-17,29.22
2084,2008-04-18,30.0
2085,2008-04-21,30.42
2086,2008-04-22,30.25
2087,2008-04-23,31.45
2088,2008-04-24,31.8
2089,2008-04-25,29.83
2090,2008-04-28,28.99
2091,2008-04-29,28.64
2092,2008-04-30,28.52
2093,2008-05-01,29.4
2094,2008-05-02,29.24
2095,2008-05-05,29.08
2096,2008-05-06,29.7
2097,2008-05-07,29.21
2098,2008-05-08,29.27
2099,2008-05-09,29.39
2100,2008-05-12,29.99
2101,2008-05-13,29.78
2102,2008-05-14,29.93
2103,2008-05-15,30.4501
2104,2008-05-16,29.99
2105,2008-05-19,29.46
2106,2008-05-20,28.76
2107,2008-05-21,28.25
2108,2008-05-22,28.47
2109,2008-05-23,28.05
2110,2008-05-27,28.44
2111,2008-05-28,28.18
2112,2008-05-29,28.31
2113,2008-05-30,28.32
2114,2008-06-02,27.8
2115,2008-06-03,27.31
2116,2008-06-04,27.54
2117,2008-06-05,28.3
2118,2008-06-06,27.49
2119,2008-06-09,27.71
2120,2008-06-10,27.89
2121,2008-06-11,27.12
2122,2008-06-12,28.24
2123,2008-06-13,29.07
2124,2008-06-16,28.93
2125,2008-06-17,28.8
2126,2008-06-18,28.46
2127,2008-06-19,28.93
2128,2008-06-20,28.23
2129,2008-06-23,27.97
2130,2008-06-24,27.73
2131,2008-06-25,28.35
2132,2008-06-26,27.75
2133,2008-06-27,27.63
2134,2008-06-30,27.51
2135,2008-07-01,26.87
2136,2008-07-02,25.88
2137,2008-07-03,25.98
2138,2008-07-07,26.03
2139,2008-07-08,25.85
2140,2008-07-09,25.23
2141,2008-07-10,25.45
2142,2008-07-11,25.25
2143,2008-07-14,25.15
2144,2008-07-15,26.15
2145,2008-07-16,27.26
2146,2008-07-17,27.52
2147,2008-07-18,25.86
2148,2008-07-21,25.64
2149,2008-07-22,25.8
2150,2008-07-23,26.43
2151,2008-07-24,25.44
2152,2008-07-25,26.16
2153,2008-07-28,25.5
2154,2008-07-29,26.11
2155,2008-07-30,26.23
2156,2008-07-31,25.72
2157,2008-08-01,25.44
2158,2008-08-04,25.28
2159,2008-08-05,26.21
2160,2008-08-06,27.02
2161,2008-08-07,27.39
2162,2008-08-08,28.13
2163,2008-08-11,27.9
2164,2008-08-12,28.12
2165,2008-08-13,27.91
2166,2008-08-14,27.91
2167,2008-08-15,27.81
2168,2008-08-18,27.69
2169,2008-08-19,27.32
2170,2008-08-20,27.29
2171,2008-08-21,27.18
2172,2008-08-22,27.84
2173,2008-08-25,27.66
2174,2008-08-26,27.27
2175,2008-08-27,27.56
2176,2008-08-28,27.94
2177,2008-08-29,27.29
2178,2008-09-02,27.1
2179,2008-09-03,26.9
2180,2008-09-04,26.35
2181,2008-09-05,25.65
2182,2008-09-08,26.12
2183,2008-09-09,26.1
2184,2008-09-10,26.44
2185,2008-09-11,27.34
2186,2008-09-12,27.62
2187,2008-09-15,26.82
2188,2008-09-16,25.99
2189,2008-09-17,24.57
2190,2008-09-18,25.26
2191,2008-09-19,25.16
2192,2008-09-22,25.4
2193,2008-09-23,25.44
2194,2008-09-24,25.72
2195,2008-09-25,26.61
2196,2008-09-26,27.4
2197,2008-09-29,25.01
2198,2008-09-30,26.69
2199,2008-10-01,26.48
2200,2008-10-02,26.25
2201,2008-10-03,26.32
2202,2008-10-06,24.91
2203,2008-10-07,23.23
2204,2008-10-08,23.01
2205,2008-10-09,22.3
2206,2008-10-10,21.5
2207,2008-10-13,25.5
2208,2008-10-14,24.1
2209,2008-10-15,22.66
2210,2008-10-16,24.19
2211,2008-10-17,23.93
2212,2008-10-20,24.72
2213,2008-10-21,23.36
2214,2008-10-22,21.53
2215,2008-10-23,22.32
2216,2008-10-24,21.96
2217,2008-10-27,21.18
2218,2008-10-28,23.1
2219,2008-10-29,23.0
2220,2008-10-30,22.63
2221,2008-10-31,22.33
2222,2008-11-03,22.62
2223,2008-11-04,23.53
2224,2008-11-05,22.08
2225,2008-11-06,20.88
2226,2008-11-07,21.5
2227,2008-11-10,21.3
2228,2008-11-11,21.2
2229,2008-11-12,20.3
2230,2008-11-13,21.25
2231,2008-11-14,20.06
2232,2008-11-17,19.32
2233,2008-11-18,19.62
2234,2008-11-19,18.29
2235,2008-11-20,17.53
2236,2008-11-21,19.68
2237,2008-11-24,20.69
2238,2008-11-25,19.99
2239,2008-11-26,20.49
2240,2008-11-28,20.22
2241,2008-12-01,18.61
2242,2008-12-02,19.15
2243,2008-12-03,19.87
2244,2008-12-04,19.11
2245,2008-12-05,19.87
2246,2008-12-08,21.01
2247,2008-12-09,20.6
2248,2008-12-10,20.61
2249,2008-12-11,19.45
2250,2008-12-12,19.36
2251,2008-12-15,19.04
2252,2008-12-16,20.11
